date,code,name,foreign_net,trust_net,dealer_net,market
2025-12-22,3576,聯合再生,578000,0,0,TWSE
2025-12-22,3583,辛耘,74020,0,0,TWSE
2025-12-22,3588,通嘉,57940,0,0,TWSE
2025-12-22,3591,艾笛森,69000,0,0,TWSE
2025-12-22,3592,瑞鼎,961000,-1020561,0,TWSE
2025-12-22,3596,智易,82000,0,0,TWSE
2025-12-22,3605,宏致,218000,0,0,TWSE
2025-12-22,3607,谷崧,176000,0,0,TWSE
2025-12-22,3617,碩天,123000,-1000,0,TWSE
2025-12-22,3622,洋華,207000,0,0,TWSE
2025-12-22,3645,達邁,471000,0,0,TWSE
2025-12-22,3652,精聯,-2000,0,0,TWSE
2025-12-22,3653,健策,-283121,-40202,0,TWSE
2025-12-22,3661,世芯-KY,-76690,56000,0,TWSE
2025-12-22,3665,貿聯-KY,-286309,213726,0,TWSE
2025-12-22,3669,圓展,-1000,0,0,TWSE
2025-12-22,3673,TPK-KY,689000,0,0,TWSE
2025-12-22,3679,新至陞,2000,0,0,TWSE
2025-12-22,3686,達能,52000,0,0,TWSE
2025-12-22,3694,海華,137000,0,0,TWSE
2025-12-22,3701,大眾控,41200,0,0,TWSE
2025-12-22,3702,大聯大,-14128966,6269000,0,TWSE
2025-12-22,3703,欣陸,-309000,0,0,TWSE
2025-12-22,3704,合勤控,243000,0,0,TWSE
2025-12-22,3705,永信,-9000,0,0,TWSE
2025-12-22,3706,神達,-1288100,5000,0,TWSE
2025-12-22,3708,上緯投控,-31500,0,0,TWSE
2025-12-22,3711,日月光投控,8225921,-7916000,0,TWSE
2025-12-22,3712,永崴投控,198000,0,0,TWSE
2025-12-22,3714,富采,-197000,0,0,TWSE
2025-12-22,3715,定穎投控,-2491890,-436000,0,TWSE
2025-12-22,3716,中化控股,-4001,0,0,TWSE
2025-12-22,3717,聯嘉投控,112000,0,0,TWSE
2025-12-22,4104,佳醫,3000,0,0,TWSE
2025-12-22,4106,雃博,-2000,0,0,TWSE
2025-12-22,4108,懷特,-4000,0,0,TWSE
2025-12-22,4119,旭富,6000,0,0,TWSE
2025-12-22,4133,亞諾法,-2000,0,0,TWSE
2025-12-22,4137,麗豐-KY,-34799,0,0,TWSE
2025-12-22,4142,國光生,194000,0,0,TWSE
2025-12-22,4148,全宇生技-KY,-1000,0,0,TWSE
2025-12-22,4155,訊映,-2000,0,0,TWSE
2025-12-22,4164,承業醫,-462000,0,0,TWSE
2025-12-22,4190,佐登-KY,1000,0,0,TWSE
2025-12-22,4306,炎洲,-33000,0,0,TWSE
2025-12-22,4414,如興,116000,0,0,TWSE
2025-12-22,4426,利勤,15000,0,0,TWSE
2025-12-22,4438,廣越,2031,0,0,TWSE
2025-12-22,4439,冠星-KY,-2000,0,0,TWSE
2025-12-22,4440,宜新實業,9000,0,0,TWSE
2025-12-22,4441,振大環球,-8000,0,0,TWSE
2025-12-22,4526,東台,694000,0,0,TWSE
2025-12-22,4532,瑞智,198000,-5702,0,TWSE
2025-12-22,4536,拓凱,-47000,-1000,0,TWSE
2025-12-22,4540,全球傳動,91000,0,0,TWSE
2025-12-22,4545,銘鈺,-29000,0,0,TWSE
2025-12-22,4551,智伸科,35000,0,0,TWSE
2025-12-22,4552,力達-KY,12000,0,0,TWSE
2025-12-22,4555,氣立,7000,0,0,TWSE
2025-12-22,4557,永新-KY,-49,0,0,TWSE
2025-12-22,4560,強信-KY,-7000,0,0,TWSE
2025-12-22,4562,穎漢,66000,0,0,TWSE
2025-12-22,4564,元翎,-41070,0,0,TWSE
2025-12-22,4566,時碩工業,115000,0,0,TWSE
2025-12-22,4569,六方科-KY,0,0,0,TWSE
2025-12-22,4571,鈞興-KY,44000,0,0,TWSE
2025-12-22,4572,駐龍,-2006,0,0,TWSE
2025-12-22,4576,大銀微系統,155000,0,0,TWSE
2025-12-22,4581,光隆精密-KY,2000,0,0,TWSE
2025-12-22,4583,台灣精銳,-3262,0,0,TWSE
2025-12-22,4585,達明,23000,0,0,TWSE
2025-12-22,4588,玖鼎電力,9000,0,0,TWSE
2025-12-22,4720,德淵,10000,-1015,0,TWSE
2025-12-22,4722,國精化,-271000,-1000,0,TWSE
2025-12-22,4736,泰博,-39875,0,0,TWSE
2025-12-22,4737,華廣,64995,0,0,TWSE
2025-12-22,4739,康普,-290000,0,0,TWSE
2025-12-22,4746,台耀,4000,0,0,TWSE
2025-12-22,4755,三福化,-7000,0,0,TWSE
2025-12-22,4763,材料*-KY,-2539871,2506144,0,TWSE
2025-12-22,4764,雙鍵,-638150,0,0,TWSE
2025-12-22,4766,南寶,13000,-27000,0,TWSE
2025-12-22,4770,上品,131171,0,0,TWSE
2025-12-22,4771,望隼,-3000,0,0,TWSE
2025-12-22,4807,日成-KY,1000,0,0,TWSE
2025-12-22,4904,遠傳,1291148,-1562000,0,TWSE
2025-12-22,4906,正文,1129000,-5426,0,TWSE
2025-12-22,4912,聯德控股-KY,-22000,0,0,TWSE
2025-12-22,4915,致伸,-254800,-555836,0,TWSE
2025-12-22,4916,事欣科,657000,0,0,TWSE
2025-12-22,4919,新唐,923000,0,0,TWSE
2025-12-22,4927,泰鼎-KY,-5049325,0,0,TWSE
2025-12-22,4930,燦星網,9000,0,0,TWSE
2025-12-22,4934,太極,121000,0,0,TWSE
2025-12-22,4935,茂林-KY,9000,0,0,TWSE
2025-12-22,4938,和碩,-3734123,1413256,0,TWSE
2025-12-22,4942,嘉彰,9000,0,0,TWSE
2025-12-22,4949,有成精密,112000,0,0,TWSE
2025-12-22,4952,凌通,28000,0,0,TWSE
2025-12-22,4956,光鋐,118000,0,0,TWSE
2025-12-22,4958,臻鼎-KY,7684827,-6992000,0,TWSE
2025-12-22,4960,誠美材,93000,0,0,TWSE
2025-12-22,4961,天鈺,17000,-2000,0,TWSE
2025-12-22,4967,十銓,7627980,-1000,0,TWSE
2025-12-22,4968,立積,-2000,0,0,TWSE
2025-12-22,4976,佳凌,38000,0,0,TWSE
2025-12-22,4977,眾達-KY,13350,0,0,TWSE
2025-12-22,4989,榮科,535000,0,0,TWSE
2025-12-22,4994,傳奇,1000,0,0,TWSE
2025-12-22,4999,鑫禾,-1000,0,0,TWSE
2025-12-22,5007,三星,7000,0,0,TWSE
2025-12-22,5203,訊連,-36000,0,0,TWSE
2025-12-22,5215,科嘉-KY,2000,0,0,TWSE
2025-12-22,5222,全訊,233000,0,0,TWSE
2025-12-22,5225,東科-KY,54000,0,0,TWSE
2025-12-22,5234,達興材料,-293000,0,0,TWSE
2025-12-22,5243,乙盛-KY,568000,0,0,TWSE
2025-12-22,5244,弘凱,86000,0,0,TWSE
2025-12-22,5258,虹堡,39001,0,0,TWSE
2025-12-22,5269,祥碩,134664,0,0,TWSE
2025-12-22,5283,禾聯碩,24999,0,0,TWSE
2025-12-22,5284,jpp-KY,87029,-50000,0,TWSE
2025-12-22,5285,界霖,6000,0,0,TWSE
2025-12-22,5288,豐祥-KY,-6000,0,0,TWSE
2025-12-22,5292,華懋,-257000,0,0,TWSE
2025-12-22,5306,桂盟,-106000,0,0,TWSE
2025-12-22,5388,中磊,246000,-1000,0,TWSE
2025-12-22,5434,崇越,181000,-154000,0,TWSE
2025-12-22,5469,瀚宇博,2192005,0,0,TWSE
2025-12-22,5471,松翰,44000,0,0,TWSE
2025-12-22,5484,慧友,27027,0,0,TWSE
2025-12-22,5515,建國,-275000,0,0,TWSE
2025-12-22,5519,隆大,-128000,0,0,TWSE
2025-12-22,5521,工信,-1572000,0,0,TWSE
2025-12-22,5522,遠雄,175722,191698,0,TWSE
2025-12-22,5525,順天,-4000,0,0,TWSE
2025-12-22,5531,鄉林,-21000,0,0,TWSE
2025-12-22,5534,長虹,-299000,0,0,TWSE
2025-12-22,5538,東明-KY,-5000,0,0,TWSE
2025-12-22,5607,遠雄港,94001,0,0,TWSE
2025-12-22,5608,四維航,341000,0,0,TWSE
2025-12-22,5706,鳳凰,24000,0,0,TWSE
2025-12-22,5871,中租-KY,3447631,-5552505,0,TWSE
2025-12-22,5876,上海商銀,-478851,-1103878,0,TWSE
2025-12-22,5880,合庫金,1915619,-50495,0,TWSE
2025-12-22,5907,大洋-KY,-5000,0,0,TWSE
2025-12-22,6005,群益證,-10754000,2929511,0,TWSE
2025-12-22,6024,群益期,42000,0,0,TWSE
2025-12-22,6108,競國,12000,0,0,TWSE
2025-12-22,6112,邁達特,358000,0,0,TWSE
2025-12-22,6115,鎰勝,13000,0,0,TWSE
2025-12-22,6116,彩晶,-690000,0,0,TWSE
2025-12-22,6117,迎廣,219000,0,0,TWSE
2025-12-22,6120,達運,527000,0,0,TWSE
2025-12-22,6128,上福,2000,0,0,TWSE
2025-12-22,6133,金橋,-463800,0,0,TWSE
2025-12-22,6136,富爾特,20000,0,0,TWSE
2025-12-22,6139,亞翔,-1396726,-1482000,0,TWSE
2025-12-22,6141,柏承,-8000,0,0,TWSE
2025-12-22,6142,友勁,-35000,0,0,TWSE
2025-12-22,6152,百一,568000,0,0,TWSE
2025-12-22,6153,嘉聯益,995000,0,0,TWSE
2025-12-22,6155,鈞寶,234000,0,0,TWSE
2025-12-22,6164,華興,79000,0,0,TWSE
2025-12-22,6165,浪凡,-80000,0,0,TWSE
2025-12-22,6166,凌華,80000,0,0,TWSE
2025-12-22,6168,宏齊,148000,0,0,TWSE
2025-12-22,6176,瑞儀,724000,-1009467,0,TWSE
2025-12-22,6177,達麗,-680003,-36000,0,TWSE
2025-12-22,6183,關貿,0,0,0,TWSE
2025-12-22,6184,大豐電,-3000,0,0,TWSE
2025-12-22,6189,豐藝,200004,0,0,TWSE
2025-12-22,6191,精成科,1467677,57000,0,TWSE
2025-12-22,6192,巨路,78000,0,0,TWSE
2025-12-22,6196,帆宣,1830000,-872000,0,TWSE
2025-12-22,6197,佳必琪,73000,0,0,TWSE
2025-12-22,6202,盛群,131000,0,0,TWSE
2025-12-22,6205,詮欣,3000,0,0,TWSE
2025-12-22,6206,飛捷,150000,-2306,0,TWSE
2025-12-22,6209,今國光,-2494752,0,0,TWSE
2025-12-22,6213,聯茂,1220865,0,0,TWSE
2025-12-22,6214,精誠,1131135,-3235,0,TWSE
2025-12-22,6215,和椿,150000,0,0,TWSE
2025-12-22,6216,居易,28000,0,0,TWSE
2025-12-22,6224,聚鼎,34030,0,0,TWSE
2025-12-22,6226,光鼎,36000,0,0,TWSE
2025-12-22,6230,尼得科超眾,25000,0,0,TWSE
2025-12-22,6235,華孚,390965,-1000,0,TWSE
2025-12-22,6239,力成,6842587,-3023000,0,TWSE
2025-12-22,6243,迅杰,41000,0,0,TWSE
2025-12-22,6257,矽格,4835560,-2178000,0,TWSE
2025-12-22,6269,台郡,-10000,0,0,TWSE
2025-12-22,6271,同欣電,1356350,0,0,TWSE
2025-12-22,6272,驊陞,589000,0,0,TWSE
2025-12-22,6277,宏正,-14000,0,0,TWSE
2025-12-22,6278,台表科,153000,-50300,0,TWSE
2025-12-22,6281,全國電,26000,0,0,TWSE
2025-12-22,6282,康舒,4953010,0,0,TWSE
2025-12-22,6283,淳安,115000,0,0,TWSE
2025-12-22,6285,啟碁,-159354,-1000,0,TWSE
2025-12-22,6405,悅城,44000,0,0,TWSE
2025-12-22,6409,旭隼,-19622,-9000,0,TWSE
2025-12-22,6412,群電,316400,-1418,0,TWSE
2025-12-22,6414,樺漢,-335000,470000,0,TWSE
2025-12-22,6415,矽力*-KY,230000,6000,0,TWSE
2025-12-22,6416,瑞祺電通,44000,0,0,TWSE
2025-12-22,6423,億而得-創,998,0,0,TWSE
2025-12-22,6426,統新,-370000,0,0,TWSE
2025-12-22,6431,光麗-KY,1000,0,0,TWSE
2025-12-22,6438,迅得,70000,0,0,TWSE
2025-12-22,6442,光聖,-122990,98000,0,TWSE
2025-12-22,6443,元晶,363019,0,0,TWSE
2025-12-22,6446,藥華藥,-98892,-3000,0,TWSE
2025-12-22,6449,鈺邦,28900,-150000,0,TWSE
2025-12-22,6451,訊芯-KY,56000,0,0,TWSE
2025-12-22,6456,GIS-KY,87000,0,0,TWSE
2025-12-22,6464,台數科,998,0,0,TWSE
2025-12-22,6472,保瑞,62199,-30378,0,TWSE
2025-12-22,6477,安集,390000,0,0,TWSE
2025-12-22,6491,晶碩,14000,0,0,TWSE
2025-12-22,6504,南六,1000,0,0,TWSE
2025-12-22,6505,台塑化,641315,-12400,0,TWSE
2025-12-22,6515,穎崴,-47530,-6500,0,TWSE
2025-12-22,6525,捷敏-KY,31000,-1000,0,TWSE
2025-12-22,6526,達發,-74553,0,0,TWSE
2025-12-22,6531,愛普*,481000,26000,0,TWSE
2025-12-22,6533,晶心科,-40991,0,0,TWSE
2025-12-22,6534,正瀚-創,5000,0,0,TWSE
2025-12-22,6541,泰福-KY,207234,0,0,TWSE
2025-12-22,6550,北極星藥業-KY,-80000,0,0,TWSE
2025-12-22,6552,易華電,9010,0,0,TWSE
2025-12-22,6558,興能高,9000,0,0,TWSE
2025-12-22,6573,虹揚-KY,77000,0,0,TWSE
2025-12-22,6579,研揚,9987,0,0,TWSE
2025-12-22,6581,鋼聯,-1000,0,0,TWSE
2025-12-22,6582,申豐,5000,0,0,TWSE
2025-12-22,6585,鼎基,4000,0,0,TWSE
2025-12-22,6589,台康生技,-17000,0,0,TWSE
2025-12-22,6591,動力-KY,164000,0,0,TWSE
2025-12-22,6592,和潤企業,-190000,0,0,TWSE
2025-12-22,6592B,和潤企業乙特,0,-1000,0,TWSE
2025-12-22,6598,ABC-KY,-1000,0,0,TWSE
2025-12-22,6605,帝寶,1061000,-581000,0,TWSE
2025-12-22,6606,建德工業,-1000,0,0,TWSE
2025-12-22,6614,資拓宏宇,30000,0,0,TWSE
2025-12-22,6625,必應,-23000,0,0,TWSE
2025-12-22,6641,基士德-KY,0,0,0,TWSE
2025-12-22,6645,金萬林-創,3000,0,0,TWSE
2025-12-22,6655,科定,1000,0,0,TWSE
2025-12-22,6657,華安,-123000,0,0,TWSE
2025-12-22,6658,聯策,91651,0,0,TWSE
2025-12-22,6666,羅麗芬-KY,-1000,0,0,TWSE
2025-12-22,6668,中揚光,98000,0,0,TWSE
2025-12-22,6669,緯穎,-95013,-186200,0,TWSE
2025-12-22,6670,復盛應用,684000,-659102,0,TWSE
2025-12-22,6672,騰輝電子-KY,183000,0,0,TWSE
2025-12-22,6674,鋐寶科技,4000,0,0,TWSE
2025-12-22,6689,伊雲谷,37000,-2979,0,TWSE
2025-12-22,6691,洋基工程,-353999,-10000,0,TWSE
2025-12-22,6695,芯鼎,114000,0,0,TWSE
2025-12-22,6698,旭暉應材,-62000,0,0,TWSE
2025-12-22,6706,惠特,1265116,0,0,TWSE
2025-12-22,6715,嘉基,-9000,0,0,TWSE
2025-12-22,6719,力智,23000,-1000,0,TWSE
2025-12-22,6742,澤米,80000,0,0,TWSE
2025-12-22,6743,安普新,40000,0,0,TWSE
2025-12-22,6753,龍德造船,-281001,0,0,TWSE
2025-12-22,6754,匯僑設計,0,-141,0,TWSE
2025-12-22,6756,威鋒電子,19000,0,0,TWSE
2025-12-22,6757,台灣虎航,1385000,-1380000,0,TWSE
2025-12-22,6768,志強-KY,27000,-8184,0,TWSE
2025-12-22,6770,力積電,84438995,680000,0,TWSE
2025-12-22,6771,平和環保-創,-3000,0,0,TWSE
2025-12-22,6776,展碁國際,31000,0,0,TWSE
2025-12-22,6781,AES-KY,-266734,-9000,0,TWSE
2025-12-22,6782,視陽,9000,0,0,TWSE
2025-12-22,6789,采鈺,177236,2000,0,TWSE
2025-12-22,6790,永豐實,1182,0,0,TWSE
2025-12-22,6792,詠業,-5000,0,0,TWSE
2025-12-22,6794,向榮生技,3000,0,0,TWSE
2025-12-22,6796,晉弘,-36000,0,0,TWSE
2025-12-22,6799,來頡,-20800,0,0,TWSE
2025-12-22,6805,富世達,-121896,-1000,0,TWSE
2025-12-22,6806,森崴能源,334464,0,0,TWSE
2025-12-22,6807,峰源-KY,-2000,0,0,TWSE
2025-12-22,6830,汎銓,301679,0,0,TWSE
2025-12-22,6831,邁科,463000,10000,0,TWSE
2025-12-22,6834,天二科技,134000,0,0,TWSE
2025-12-22,6835,圓裕,4000,0,0,TWSE
2025-12-22,6838,台新藥,40000,0,0,TWSE
2025-12-22,6854,錼創科技-KY創,-51000,0,0,TWSE
2025-12-22,6861,睿生光電,0,0,0,TWSE
2025-12-22,6862,三集瑞-KY,38000,0,0,TWSE
2025-12-22,6863,永道-KY,47000,0,0,TWSE
2025-12-22,6869,雲豹能源,25000,0,0,TWSE
2025-12-22,6873,泓德能源,100088,-1180,0,TWSE
2025-12-22,6885,全福生技,-38000,0,0,TWSE
2025-12-22,6887,寶綠特-KY,-2000,0,0,TWSE
2025-12-22,6890,來億-KY,-264652,0,0,TWSE
2025-12-22,6901,鑽石投資,215000,0,0,TWSE
2025-12-22,6902,GOGOLOOK,7000,0,0,TWSE
2025-12-22,6906,現觀科,1000,-1000,0,TWSE
2025-12-22,6909,創控,-82000,0,0,TWSE
2025-12-22,6914,阜爾運通,-4000,0,0,TWSE
2025-12-22,6916,華凌,35000,0,0,TWSE
2025-12-22,6918,愛派司,-1000,0,0,TWSE
2025-12-22,6919,康霈*,-462825,2000,0,TWSE
2025-12-22,6923,中台,-45000,0,0,TWSE
2025-12-22,6924,榮惠-KY創,1000,0,0,TWSE
2025-12-22,6928,攸泰科技,-10000,0,0,TWSE
2025-12-22,6931,青松健康,-32000,0,0,TWSE
2025-12-22,6933,AMAX-KY,-6500,0,0,TWSE
2025-12-22,6936,永鴻生技,-1000,0,0,TWSE
2025-12-22,6937,天虹,59000,0,0,TWSE
2025-12-22,6944,兆聯實業,-160000,0,0,TWSE
2025-12-22,6949,沛爾生醫-創,-38000,0,0,TWSE
2025-12-22,6951,青新-創,-6000,0,0,TWSE
2025-12-22,6952,大武山,8000,0,0,TWSE
2025-12-22,6955,邦睿生技-創,1000,0,0,TWSE
2025-12-22,6957,裕慶-KY,-25000,0,0,TWSE
2025-12-22,6958,日盛台駿,58000,0,0,TWSE
2025-12-22,6962,奕力-KY,589000,0,0,TWSE
2025-12-22,6965,中傑-KY,7000,0,0,TWSE
2025-12-22,6969,成信實業*-創,-3000,0,0,TWSE
2025-12-22,6994,富威電力,-1000,0,0,TWSE
2025-12-22,7610,聯友金屬-創,151000,0,0,TWSE
2025-12-22,7705,三商餐飲,4000,0,0,TWSE
2025-12-22,7711,永擎,6000,0,0,TWSE
2025-12-22,7722,LINEPAY,4102,0,0,TWSE
2025-12-22,7730,暉盛-創,8000,0,0,TWSE
2025-12-22,7732,金興精密,-5000,0,0,TWSE
2025-12-22,7736,虎山,-3000,0,0,TWSE
2025-12-22,7740,熙特爾-創,38000,0,0,TWSE
2025-12-22,7749,意騰-KY,-117000,0,0,TWSE
2025-12-22,7750,新代,26000,0,0,TWSE
2025-12-22,7765,中華資安,-1000,0,0,TWSE
2025-12-22,7769,鴻勁,89715,58000,0,TWSE
2025-12-22,7780,大研生醫,-56000,0,0,TWSE
2025-12-22,7786,東方風能,23000,0,0,TWSE
2025-12-22,7788,松川精密,20000,0,0,TWSE
2025-12-22,7791,皇家可口,27000,0,0,TWSE
2025-12-22,7799,禾榮科,15035,0,0,TWSE
2025-12-22,8011,台通,617000,0,0,TWSE
2025-12-22,8016,矽創,188000,-2668,0,TWSE
2025-12-22,8021,尖點,-2628626,-524000,0,TWSE
2025-12-22,8028,昇陽半導體,413005,-1000,0,TWSE
2025-12-22,8033,雷虎,-841000,0,0,TWSE
2025-12-22,8039,台虹,-8610010,-2000,0,TWSE
2025-12-22,8045,達運光電,16000,0,0,TWSE
2025-12-22,8046,南電,-811000,-136000,0,TWSE
2025-12-22,8070,長華*,1029000,0,0,TWSE
2025-12-22,8072,陞泰,108000,0,0,TWSE
2025-12-22,8081,致新,27000,-1000,0,TWSE
2025-12-22,8101,華冠,0,0,0,TWSE
2025-12-22,8103,瀚荃,219555,0,0,TWSE
2025-12-22,8104,錸寶,90927,0,0,TWSE
2025-12-22,8105,凌巨,221000,0,0,TWSE
2025-12-22,8110,華東,1833200,0,0,TWSE
2025-12-22,8112,至上,2355010,-7079,0,TWSE
2025-12-22,8114,振樺電,-40000,-1000,0,TWSE
2025-12-22,8131,福懋科,2622000,0,0,TWSE
2025-12-22,8150,南茂,5195660,-3000,0,TWSE
2025-12-22,8162,微矽電子-創,-9000,0,0,TWSE
2025-12-22,8163,達方,-28205,-3854,0,TWSE
2025-12-22,8201,無敵,-5000,0,0,TWSE
2025-12-22,8210,勤誠,-613840,318000,0,TWSE
2025-12-22,8213,志超,208000,0,0,TWSE
2025-12-22,8215,明基材,93000,0,0,TWSE
2025-12-22,8222,寶一,57000,0,0,TWSE
2025-12-22,8249,菱光,318000,0,0,TWSE
2025-12-22,8261,富鼎,25000,-1000,0,TWSE
2025-12-22,8271,宇瞻,-676800,-1000,0,TWSE
2025-12-22,8341,日友,-34000,0,0,TWSE
2025-12-22,8367,建新國際,6000,0,0,TWSE
2025-12-22,8374,羅昇,18000,0,0,TWSE
2025-12-22,8404,百和興業-KY,-39999,-2000,0,TWSE
2025-12-22,8411,福貞-KY,2000,0,0,TWSE
2025-12-22,8422,可寧衛*,-9306900,10842000,0,TWSE
2025-12-22,8429,金麗-KY,0,0,0,TWSE
2025-12-22,8438,昶昕,5000,0,0,TWSE
2025-12-22,8442,威宏-KY,13000,0,0,TWSE
2025-12-22,8443,阿瘦,-2000,0,0,TWSE
2025-12-22,8454,富邦媒,188801,-1000,0,TWSE
2025-12-22,8462,柏文,-14000,0,0,TWSE
2025-12-22,8463,潤泰材,-2000,0,0,TWSE
2025-12-22,8464,億豐,-32291,-20077,0,TWSE
2025-12-22,8466,美吉吉-KY,2000,0,0,TWSE
2025-12-22,8467,波力-KY,-7000,0,0,TWSE
2025-12-22,8473,山林水,5999,0,0,TWSE
2025-12-22,8476,台境*,23998,0,0,TWSE
2025-12-22,8478,東哥遊艇,231000,0,0,TWSE
2025-12-22,8481,政伸,3000,0,0,TWSE
2025-12-22,8482,商億-KY,1000,0,0,TWSE
2025-12-22,8487,愛爾達-創,5000,0,0,TWSE
2025-12-22,8488,吉源-KY,0,0,0,TWSE
2025-12-22,8499,鼎炫-KY,-44,0,0,TWSE
2025-12-22,8926,台汽電,-141000,0,0,TWSE
2025-12-22,8940,新天地,1000,0,0,TWSE
2025-12-22,8996,高力,577221,-91500,0,TWSE
2025-12-22,9103,美德醫療-DR,-1000,0,0,TWSE
2025-12-22,9105,泰金寶-DR,3810000,0,0,TWSE
2025-12-22,9136,巨騰-DR,9000,0,0,TWSE
2025-12-22,9802,鈺齊-KY,-147812,0,0,TWSE
2025-12-22,9902,台火,34000,0,0,TWSE
2025-12-22,9904,寶成,-3320000,693726,0,TWSE
2025-12-22,9905,大華,-2000,0,0,TWSE
2025-12-22,9906,欣巴巴,-52004,0,0,TWSE
2025-12-22,9907,統一實,-6092000,5995217,0,TWSE
2025-12-22,9908,大台北,-6000,0,0,TWSE
2025-12-22,9910,豐泰,-318288,-10166,0,TWSE
2025-12-22,9911,櫻花,-60000,-2000,0,TWSE
2025-12-22,9914,美利達,-47000,0,0,TWSE
2025-12-22,9917,中保科,190000,-178000,0,TWSE
2025-12-22,9918,欣天然,4000,0,0,TWSE
2025-12-22,9919,康那香,-17000,0,0,TWSE
2025-12-22,9921,巨大,690300,0,0,TWSE
2025-12-22,9924,福興,-38000,-894,0,TWSE
2025-12-22,9925,新保,-2000,0,0,TWSE
2025-12-22,9927,泰銘,-9001,0,0,TWSE
2025-12-22,9928,中視,0,0,0,TWSE
2025-12-22,9930,中聯資源,-23000,0,0,TWSE
2025-12-22,9933,中鼎,747985,0,0,TWSE
2025-12-22,9934,成霖,30000,0,0,TWSE
2025-12-22,9935,慶豐富,-15853,0,0,TWSE
2025-12-22,9937,全國,-16000,0,0,TWSE
2025-12-22,9938,百和,-1193000,-111000,0,TWSE
2025-12-22,9939,宏全,-38143,-14000,0,TWSE
2025-12-22,9940,信義,-59000,0,0,TWSE
2025-12-22,9941,裕融,-773949,592000,0,TWSE
2025-12-22,9942,茂順,2000,0,0,TWSE
2025-12-22,9943,好樂迪,6000,0,0,TWSE
2025-12-22,9944,新麗,1000,0,0,TWSE
2025-12-22,9945,潤泰新,1059000,-52000,0,TWSE
2025-12-22,9946,三發地產,-72000,0,0,TWSE
2025-12-22,9955,佳龍,117000,0,0,TWSE
2025-12-22,9958,世紀鋼,183000,0,0,TWSE
2025-12-23,0050,元大台灣50,33891154,1600000,0,TWSE
2025-12-23,0051,元大中型100,-1000,0,0,TWSE
2025-12-23,0052,富邦科技,4451570,1430000,0,TWSE
2025-12-23,0053,元大電子,-30,0,0,TWSE
2025-12-23,0055,元大MSCI金融,-24845,0,0,TWSE
2025-12-23,0056,元大高股息,-3589955,0,0,TWSE
2025-12-23,0057,富邦摩台,0,0,0,TWSE
2025-12-23,0061,元大寶滬深,293000,0,0,TWSE
2025-12-23,00631L,元大台灣50正2,-8100,0,0,TWSE
2025-12-23,00632R,元大台灣50反1,0,0,0,TWSE
2025-12-23,00633L,富邦上証正2,1621000,0,0,TWSE
2025-12-23,00634R,富邦上証反1,-144000,0,0,TWSE
2025-12-23,00635U,期元大S&P黃金,-23992,0,0,TWSE
2025-12-23,00636,國泰中國A50,36000,0,0,TWSE
2025-12-23,00636K,國泰中國A50+U,0,0,0,TWSE
2025-12-23,00637L,元大滬深300正2,12100000,0,0,TWSE
2025-12-23,00638R,元大滬深300反1,0,0,0,TWSE
2025-12-23,00639,富邦深100,198500,0,0,TWSE
2025-12-23,00640L,富邦日本正2,-2000,0,0,TWSE
2025-12-23,00641R,富邦日本反1,0,0,0,TWSE
2025-12-23,00642U,期元大S&P石油,661000,0,0,TWSE
2025-12-23,00643,群益深証中小,13000,0,0,TWSE
2025-12-23,00645,富邦日本,-3000,0,0,TWSE
2025-12-23,00646,元大S&P500,-444695,0,0,TWSE
2025-12-23,00647L,元大S&P500正2,-1000,0,0,TWSE
2025-12-23,00648R,元大S&P500反1,0,0,0,TWSE
2025-12-23,00650L,復華香港正2,275000,0,0,TWSE
2025-12-23,00651R,復華香港反1,0,0,0,TWSE
2025-12-23,00652,富邦印度,-21000,0,0,TWSE
2025-12-23,00653L,富邦印度正2,0,0,0,TWSE
2025-12-23,00654R,富邦印度反1,0,0,0,TWSE
2025-12-23,00655L,國泰中國A50正2,786000,0,0,TWSE
2025-12-23,00656R,國泰中國A50反1,0,0,0,TWSE
2025-12-23,00657,國泰日經225,1000,0,0,TWSE
2025-12-23,00657K,國泰日經225+U,0,0,0,TWSE
2025-12-23,00660,元大歐洲50,0,0,0,TWSE
2025-12-23,00661,元大日經225,-1000,0,0,TWSE
2025-12-23,00662,富邦NASDAQ,-135050,0,0,TWSE
2025-12-23,00663L,國泰臺灣加權正2,5000,0,0,TWSE
2025-12-23,00664R,國泰臺灣加權反1,0,0,0,TWSE
2025-12-23,00665L,富邦恒生國企正2,-48000,0,0,TWSE
2025-12-23,00666R,富邦恒生國企反1,0,0,0,TWSE
2025-12-23,00668,國泰美國道瓊,-1000,0,0,TWSE
2025-12-23,00668K,國泰美國道瓊+U,0,0,0,TWSE
2025-12-23,00669R,國泰美國道瓊反1,0,0,0,TWSE
2025-12-23,00670L,富邦NASDAQ正2,0,0,0,TWSE
2025-12-23,00671R,富邦NASDAQ反1,0,0,0,TWSE
2025-12-23,00673R,期元大S&P原油反1,0,0,0,TWSE
2025-12-23,00674R,期元大S&P黃金反1,0,0,0,TWSE
2025-12-23,00675L,富邦臺灣加權正2,16000,0,0,TWSE
2025-12-23,00676R,富邦臺灣加權反1,0,0,0,TWSE
2025-12-23,00678,群益那斯達克生技,13000,0,0,TWSE
2025-12-23,00680L,元大美債20正2,0,0,0,TWSE
2025-12-23,00681R,元大美債20反1,0,0,0,TWSE
